"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
1,"Matthew Dapore","P",12,0,0,0,0,0,0,0,0,34,35,15,19,0,0,79,6.6,NA,"air-force",2023
2,"Emmanuel Michel","FB",11,11,0,0,0,0,0,0,11,0,0,0,0,1,0,68,6.2,NA,"air-force",2023
3,"John Lee Eldridge III","RB",13,6,1,0,0,0,0,0,7,0,0,0,0,0,0,42,3.2,NA,"air-force",2023
4,"Zachar Larrier","QB",11,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,3.3,NA,"air-force",2023
5,"Jensen Jones","QB",10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,NA,"air-force",2023
6,"Cade Harris","WR",13,2,1,0,0,0,0,0,3,0,0,0,0,0,0,18,1.4,NA,"air-force",2023
7,"Jared Roznos","WR",10,0,3,0,0,0,0,0,3,0,0,0,0,0,0,18,1.8,NA,"air-force",2023
8,"Owen Burk","RB",12,3,0,0,0,0,0,0,3,0,0,0,0,0,0,18,1.5,NA,"air-force",2023
9,"Dane Kinamon","WR",8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.5,NA,"air-force",2023
10,"Dylan Carson","RB",9,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1.3,NA,"air-force",2023
11,"Reagan Tubbs","K",13,0,0,0,0,0,0,0,0,8,8,1,1,0,0,11,0.8,NA,"air-force",2023
12,"Alec Mock","LB",13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,NA,"air-force",2023
13,"Jet Harris","FB",13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,NA,"air-force",2023
14,"John Busha","QB",4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,NA,"air-force",2023
15,"Trey Taylor","DB",13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,NA,"air-force",2023
1,"Lorenzo Lingard","RB",12,4,2,0,0,0,0,0,6,0,0,0,0,0,0,36,3,NA,"akron",2023
2,"Owen Wiley","K",5,0,0,0,0,0,0,0,0,12,12,4,6,0,0,24,4.8,NA,"akron",2023
3,"Tahj Bullock","QB",10,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.4,NA,"akron",2023
4,"Noah Perez","K",5,0,0,0,0,0,0,0,0,9,9,3,7,0,0,18,3.6,NA,"akron",2023
5,"Alex Adams","WR",7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,12,1.7,NA,"akron",2023
6,"Demarcus Irons Jr.","QB",5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2.4,NA,"akron",2023
7,"Drake Anderson","RB",12,1,1,0,0,0,0,0,2,0,0,0,0,0,0,12,1,NA,"akron",2023
8,"Dante Jackson","K",12,0,0,0,0,0,0,0,0,3,3,2,3,0,0,9,0.8,NA,"akron",2023
9,"Bryan McCoy","LB",11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,NA,"akron",2023
10,"Daniel George","WR",12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,NA,"akron",2023
11,"Devonte Golden-Nelson","DB",12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,NA,"akron",2023
12,"Jake Newell","TE",11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,NA,"akron",2023
13,"Jasaiah Gathings","WR",12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,NA,"akron",2023
14,"Jeff Undercuffler","QB",10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,NA,"akron",2023
15,"Myles Walker","WR",12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,NA,"akron",2023
16,"T.J. Banks","TE",12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,NA,"akron",2023
1,"Jermaine Brown Jr.","RB",12,12,1,0,0,0,0,0,13,0,0,0,0,0,0,78,6.5,NA,"alabama-birmingham",2023
2,"Matthew Quinn","K",12,0,0,0,0,0,0,0,0,38,39,11,18,0,0,71,5.9,NA,"alabama-birmingham",2023
3,"Tejhaun Palmer","WR",12,0,7,0,0,0,0,0,7,0,0,0,0,1,0,44,3.7,NA,"alabama-birmingham",2023
4,"Lee Beebe","RB",11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,NA,"alabama-birmingham",2023
5,"Jacob Zeno","QB",11,4,0,0,0,0,0,0,4,0,0,0,0,0,0,24,2.2,NA,"alabama-birmingham",2023
6,"Amare Thomas","WR",12,0,3,0,0,0,0,0,3,0,0,0,0,1,0,20,1.7,NA,"alabama-birmingham",2023
7,"Bryce Damous","TE",12,0,3,0,0,0,0,0,3,0,0,0,0,0,0,18,1.5,NA,"alabama-birmingham",2023
8,"Isaiah Jacobs","RB",5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,18,3.6,NA,"alabama-birmingham",2023
